user_id,event_type,timestamp
523,app_opened,2026-03-07 02:54:59.393251
523,account_created,2026-03-06 15:54:59.393251
523,kyc_started,2026-03-08 01:54:59.393251
524,app_opened,2026-03-13 14:54:59.393264
525,app_opened,2026-03-28 05:54:59.393271
525,account_created,2026-03-28 07:54:59.393271
525,kyc_started,2026-03-29 23:54:59.393271
525,kyc_completed,2026-04-01 17:54:59.393271
525,deposit_made,2026-04-03 07:54:59.393271
525,transaction_made,2026-04-03 11:54:59.393271
526,app_opened,2026-03-09 03:54:59.393295
526,account_created,2026-03-10 00:54:59.393295
526,kyc_started,2026-03-11 01:54:59.393295
526,kyc_completed,2026-03-15 16:54:59.393295
526,deposit_made,2026-03-16 12:54:59.393295
526,transaction_made,2026-03-16 17:54:59.393295
526,credit_product_viewed,2026-03-20 17:54:59.393295
526,credit_application_started,2026-03-21 15:54:59.393295
526,credit_application_cancelled,2026-03-22 10:54:59.393295
527,app_opened,2026-03-19 13:54:59.393340
527,account_created,2026-03-21 06:54:59.393340
527,kyc_started,2026-03-21 17:54:59.393340
527,kyc_completed,2026-03-26 01:54:59.393340
528,app_opened,2026-03-29 05:54:59.393356
528,account_created,2026-03-29 13:54:59.393356
528,kyc_started,2026-03-30 11:54:59.393356
528,kyc_completed,2026-04-01 07:54:59.393356
528,deposit_made,2026-04-01 13:54:59.393356
528,transaction_made,2026-04-02 03:54:59.393356
529,app_opened,2026-03-23 22:54:59.393380
530,app_opened,2026-03-24 09:54:59.393387
530,account_created,2026-03-24 21:54:59.393387
531,app_opened,2026-04-17 19:54:59.393397
531,account_created,2026-04-18 18:54:59.393397
531,kyc_started,2026-04-18 19:54:59.393397
532,app_opened,2026-04-02 16:54:59.393410
532,account_created,2026-04-03 07:54:59.393410
532,kyc_started,2026-04-03 21:54:59.393410
532,kyc_completed,2026-04-08 00:54:59.393410
532,deposit_made,2026-04-08 05:54:59.393410
533,app_opened,2026-03-29 18:54:59.393430
533,account_created,2026-03-30 18:54:59.393430
533,kyc_started,2026-04-01 14:54:59.393430
533,kyc_completed,2026-04-06 05:54:59.393430
534,app_opened,2026-03-28 00:54:59.393447
534,account_created,2026-03-27 21:54:59.393447
534,kyc_started,2026-03-30 01:54:59.393447
534,kyc_completed,2026-04-01 05:54:59.393447
535,app_opened,2026-04-09 15:54:59.393467
535,account_created,2026-04-10 22:54:59.393467
535,kyc_started,2026-04-11 14:54:59.393467
535,kyc_completed,2026-04-16 01:54:59.393467
536,app_opened,2026-03-25 05:54:59.393490
536,account_created,2026-03-25 19:54:59.393490
536,kyc_started,2026-03-26 02:54:59.393490
537,app_opened,2026-03-07 09:54:59.393504
537,account_created,2026-03-07 16:54:59.393504
537,kyc_started,2026-03-09 17:54:59.393504
537,kyc_completed,2026-03-12 01:54:59.393504
537,deposit_made,2026-03-12 11:54:59.393504
537,transaction_made,2026-03-13 09:54:59.393504
538,app_opened,2026-03-29 22:54:59.393530
538,account_created,2026-03-31 03:54:59.393530
538,kyc_started,2026-03-31 21:54:59.393530
538,kyc_completed,2026-04-02 10:54:59.393530
539,app_opened,2026-03-09 12:54:59.393547
539,account_created,2026-03-09 15:54:59.393547
539,kyc_started,2026-03-10 17:54:59.393547
540,app_opened,2026-03-15 15:54:59.393561
540,account_created,2026-03-16 11:54:59.393561
540,kyc_started,2026-03-16 17:54:59.393561
540,kyc_completed,2026-03-18 19:54:59.393561
541,app_opened,2026-03-18 19:54:59.393578
541,account_created,2026-03-18 09:54:59.393578
541,kyc_started,2026-03-19 00:54:59.393578
542,app_opened,2026-03-07 00:54:59.393591
542,account_created,2026-03-06 14:54:59.393591
543,app_opened,2026-04-14 08:54:59.393601
543,account_created,2026-04-14 01:54:59.393601
543,kyc_started,2026-04-16 12:54:59.393601
544,app_opened,2026-03-30 17:54:59.393616
544,account_created,2026-03-30 15:54:59.393616
545,app_opened,2026-04-15 18:54:59.393627
545,account_created,2026-04-17 04:54:59.393627
545,kyc_started,2026-04-17 19:54:59.393627
545,kyc_completed,2026-04-19 00:54:59.393627
545,deposit_made,2026-04-19 09:54:59.393627
545,transaction_made,2026-04-19 15:54:59.393627
546,app_opened,2026-03-21 04:54:59.393652
546,account_created,2026-03-22 07:54:59.393652
546,kyc_started,2026-03-24 03:54:59.393652
546,kyc_completed,2026-03-27 06:54:59.393652
546,deposit_made,2026-03-28 12:54:59.393652
546,transaction_made,2026-03-29 01:54:59.393652
547,app_opened,2026-03-18 22:54:59.393676
547,account_created,2026-03-18 19:54:59.393676
547,kyc_started,2026-03-19 03:54:59.393676
548,app_opened,2026-04-07 12:54:59.393690
548,account_created,2026-04-08 22:54:59.393690
548,kyc_started,2026-04-11 07:54:59.393690
548,kyc_completed,2026-04-14 07:54:59.393690
549,app_opened,2026-03-09 09:54:59.393707
550,app_opened,2026-04-10 00:54:59.393713
551,app_opened,2026-04-10 22:54:59.393721
551,account_created,2026-04-10 13:54:59.393721
551,kyc_started,2026-04-12 06:54:59.393721
551,kyc_completed,2026-04-16 20:54:59.393721
552,app_opened,2026-03-13 08:54:59.393737
552,account_created,2026-03-14 03:54:59.393737
553,app_opened,2026-03-16 01:54:59.393750
553,account_created,2026-03-17 00:54:59.393750
553,kyc_started,2026-03-18 08:54:59.393750
553,kyc_completed,2026-03-22 20:54:59.393750
554,app_opened,2026-03-24 13:54:59.393767
554,account_created,2026-03-25 20:54:59.393767
555,app_opened,2026-03-09 10:54:59.393778
555,account_created,2026-03-09 19:54:59.393778
555,kyc_started,2026-03-12 08:54:59.393778
556,app_opened,2026-04-07 11:54:59.393791
556,account_created,2026-04-08 05:54:59.393791
556,kyc_started,2026-04-09 17:54:59.393791
556,kyc_completed,2026-04-11 21:54:59.393791
557,app_opened,2026-03-24 21:54:59.393810
557,account_created,2026-03-24 14:54:59.393810
557,kyc_started,2026-03-27 00:54:59.393810
557,kyc_completed,2026-03-30 15:54:59.393810
557,deposit_made,2026-03-30 23:54:59.393810
558,app_opened,2026-03-07 09:54:59.393831
558,account_created,2026-03-08 11:54:59.393831
558,kyc_started,2026-03-11 10:54:59.393831
558,kyc_completed,2026-03-12 21:54:59.393831
559,app_opened,2026-03-10 05:54:59.393853
559,account_created,2026-03-10 17:54:59.393853
559,kyc_started,2026-03-13 04:54:59.393853
560,app_opened,2026-03-25 10:54:59.393867
560,account_created,2026-03-26 14:54:59.393867
560,kyc_started,2026-03-29 03:54:59.393867
561,app_opened,2026-03-26 07:54:59.393883
561,account_created,2026-03-25 15:54:59.393883
562,app_opened,2026-04-03 09:54:59.393893
562,account_created,2026-04-05 01:54:59.393893
563,app_opened,2026-03-31 02:54:59.393906
563,account_created,2026-04-01 05:54:59.393906
563,kyc_started,2026-04-02 03:54:59.393906
563,kyc_completed,2026-04-06 22:54:59.393906
564,app_opened,2026-03-22 12:54:59.393923
564,account_created,2026-03-22 21:54:59.393923
564,kyc_started,2026-03-25 00:54:59.393923
564,kyc_completed,2026-03-27 00:54:59.393923
565,app_opened,2026-04-11 22:54:59.393940
565,account_created,2026-04-13 01:54:59.393940
566,app_opened,2026-03-11 12:54:59.393950
566,account_created,2026-03-12 13:54:59.393950
566,kyc_started,2026-03-15 06:54:59.393950
566,kyc_completed,2026-03-18 21:54:59.393950
566,deposit_made,2026-03-20 21:54:59.393950
566,transaction_made,2026-03-21 11:54:59.393950
567,app_opened,2026-03-19 01:54:59.393974
567,account_created,2026-03-18 20:54:59.393974
567,kyc_started,2026-03-19 19:54:59.393974
568,app_opened,2026-04-09 12:54:59.393987
568,account_created,2026-04-10 23:54:59.393987
568,kyc_started,2026-04-12 17:54:59.393987
568,kyc_completed,2026-04-15 18:54:59.393987
568,deposit_made,2026-04-17 09:54:59.393987
569,app_opened,2026-04-02 17:54:59.394007
569,account_created,2026-04-03 06:54:59.394007
570,app_opened,2026-03-20 13:54:59.394017
570,account_created,2026-03-21 23:54:59.394017
571,app_opened,2026-03-16 18:54:59.394027
571,account_created,2026-03-17 20:54:59.394027
572,app_opened,2026-03-04 08:54:59.394038
573,app_opened,2026-03-08 15:54:59.394044
573,account_created,2026-03-10 00:54:59.394044
574,app_opened,2026-03-05 20:54:59.394057
575,app_opened,2026-04-10 07:54:59.394064
575,account_created,2026-04-09 20:54:59.394064
575,kyc_started,2026-04-11 14:54:59.394064
576,app_opened,2026-03-27 02:54:59.394078
576,account_created,2026-03-27 21:54:59.394078
577,app_opened,2026-03-03 22:54:59.394088
577,account_created,2026-03-04 19:54:59.394088
577,kyc_started,2026-03-07 02:54:59.394088
578,app_opened,2026-03-15 12:54:59.394101
578,account_created,2026-03-15 18:54:59.394101
578,kyc_started,2026-03-16 02:54:59.394101
578,kyc_completed,2026-03-21 02:54:59.394101
579,app_opened,2026-03-31 06:54:59.394120
579,account_created,2026-03-30 12:54:59.394120
579,kyc_started,2026-04-01 02:54:59.394120
579,kyc_completed,2026-04-04 23:54:59.394120
579,deposit_made,2026-04-06 04:54:59.394120
579,transaction_made,2026-04-07 02:54:59.394120
580,app_opened,2026-04-04 08:54:59.394144
580,account_created,2026-04-04 09:54:59.394144
580,kyc_started,2026-04-05 22:54:59.394144
581,app_opened,2026-04-14 21:54:59.394158
581,account_created,2026-04-16 04:54:59.394158
581,kyc_started,2026-04-19 03:54:59.394158
581,kyc_completed,2026-04-24 02:54:59.394158
581,deposit_made,2026-04-25 18:54:59.394158
582,app_opened,2026-03-20 16:54:59.394178
583,app_opened,2026-03-04 07:54:59.394185
583,account_created,2026-03-04 22:54:59.394185
583,kyc_started,2026-03-06 00:54:59.394185
584,app_opened,2026-04-05 18:54:59.394201
584,account_created,2026-04-07 04:54:59.394201
584,kyc_started,2026-04-08 03:54:59.394201
585,app_opened,2026-04-10 21:54:59.394215
585,account_created,2026-04-11 02:54:59.394215
585,kyc_started,2026-04-11 19:54:59.394215
585,kyc_completed,2026-04-14 03:54:59.394215
585,deposit_made,2026-04-15 09:54:59.394215
585,transaction_made,2026-04-15 14:54:59.394215
585,credit_product_viewed,2026-04-21 14:54:59.394215
585,credit_application_started,2026-04-23 05:54:59.394215
585,credit_application_completed,2026-04-24 02:54:59.394215
586,app_opened,2026-03-10 06:54:59.394247
586,account_created,2026-03-10 21:54:59.394247
586,kyc_started,2026-03-11 07:54:59.394247
587,app_opened,2026-03-29 01:54:59.394263
587,account_created,2026-03-28 20:54:59.394263
587,kyc_started,2026-03-31 13:54:59.394263
587,kyc_completed,2026-04-04 10:54:59.394263
588,app_opened,2026-04-12 20:54:59.394280
588,account_created,2026-04-12 22:54:59.394280
588,kyc_started,2026-04-14 17:54:59.394280
588,kyc_completed,2026-04-16 20:54:59.394280
589,app_opened,2026-03-10 01:54:59.394297
589,account_created,2026-03-10 20:54:59.394297
590,app_opened,2026-03-07 09:54:59.394307
590,account_created,2026-03-08 07:54:59.394307
590,kyc_started,2026-03-09 15:54:59.394307
591,app_opened,2026-03-05 19:54:59.394321
591,account_created,2026-03-05 16:54:59.394321
591,kyc_started,2026-03-08 14:54:59.394321
592,app_opened,2026-04-17 01:54:59.394349
592,account_created,2026-04-17 08:54:59.394349
592,kyc_started,2026-04-20 02:54:59.394349
592,kyc_completed,2026-04-21 07:54:59.394349
592,deposit_made,2026-04-23 01:54:59.394349
592,transaction_made,2026-04-23 18:54:59.394349
592,credit_product_viewed,2026-04-25 18:54:59.394349
592,credit_application_started,2026-04-26 05:54:59.394349
592,credit_application_cancelled,2026-04-26 23:54:59.394349
593,app_opened,2026-03-14 09:54:59.394382
593,account_created,2026-03-14 22:54:59.394382
593,kyc_started,2026-03-16 02:54:59.394382
594,app_opened,2026-03-21 12:54:59.394396
594,account_created,2026-03-23 05:54:59.394396
595,app_opened,2026-03-22 05:54:59.394410
595,account_created,2026-03-21 13:54:59.394410
596,app_opened,2026-04-08 09:54:59.394421
596,account_created,2026-04-09 06:54:59.394421
596,kyc_started,2026-04-09 16:54:59.394421
596,kyc_completed,2026-04-12 00:54:59.394421
597,app_opened,2026-03-12 16:54:59.394437
598,app_opened,2026-03-22 21:54:59.394444
598,account_created,2026-03-23 10:54:59.394444
598,kyc_started,2026-03-23 13:54:59.394444
598,kyc_completed,2026-03-25 04:54:59.394444
599,app_opened,2026-03-08 08:54:59.394461
599,account_created,2026-03-09 08:54:59.394461
599,kyc_started,2026-03-09 18:54:59.394461
599,kyc_completed,2026-03-13 10:54:59.394461
599,deposit_made,2026-03-15 06:54:59.394461
599,transaction_made,2026-03-15 09:54:59.394461
599,credit_product_viewed,2026-03-23 09:54:59.394461
599,credit_application_started,2026-03-24 10:54:59.394461
599,credit_application_completed,2026-03-25 08:54:59.394461
600,app_opened,2026-04-17 00:54:59.394496
600,account_created,2026-04-16 23:54:59.394496
600,kyc_started,2026-04-19 02:54:59.394496
601,app_opened,2026-03-14 18:54:59.394517
602,app_opened,2026-04-08 18:54:59.394524
602,account_created,2026-04-10 07:54:59.394524
602,kyc_started,2026-04-10 09:54:59.394524
602,kyc_completed,2026-04-14 08:54:59.394524
602,deposit_made,2026-04-14 11:54:59.394524
602,transaction_made,2026-04-15 07:54:59.394524
603,app_opened,2026-03-13 11:54:59.394548
603,account_created,2026-03-15 08:54:59.394548
604,app_opened,2026-03-26 15:54:59.394558
604,account_created,2026-03-28 02:54:59.394558
605,app_opened,2026-04-08 14:54:59.394569
605,account_created,2026-04-10 00:54:59.394569
606,app_opened,2026-04-05 12:54:59.394579
606,account_created,2026-04-06 21:54:59.394579
607,app_opened,2026-03-13 23:54:59.394589
607,account_created,2026-03-13 13:54:59.394589
607,kyc_started,2026-03-13 22:54:59.394589
607,kyc_completed,2026-03-15 23:54:59.394589
608,app_opened,2026-03-17 19:54:59.394606
608,account_created,2026-03-19 03:54:59.394606
608,kyc_started,2026-03-19 16:54:59.394606
608,kyc_completed,2026-03-21 00:54:59.394606
609,app_opened,2026-03-29 00:54:59.394623
609,account_created,2026-03-30 00:54:59.394623
609,kyc_started,2026-03-30 20:54:59.394623
609,kyc_completed,2026-04-02 18:54:59.394623
610,app_opened,2026-03-21 14:54:59.394642
610,account_created,2026-03-22 00:54:59.394642
611,app_opened,2026-03-04 08:54:59.394652
611,account_created,2026-03-04 02:54:59.394652
612,app_opened,2026-04-10 06:54:59.394662
612,account_created,2026-04-10 15:54:59.394662
612,kyc_started,2026-04-12 13:54:59.394662
613,app_opened,2026-03-18 02:54:59.394679
613,account_created,2026-03-19 02:54:59.394679
613,kyc_started,2026-03-20 14:54:59.394679
614,app_opened,2026-04-10 02:54:59.394692
614,account_created,2026-04-11 07:54:59.394692
615,app_opened,2026-04-14 08:54:59.394705
615,account_created,2026-04-13 10:54:59.394705
616,app_opened,2026-03-08 09:54:59.394715
616,account_created,2026-03-09 22:54:59.394715
616,kyc_started,2026-03-11 02:54:59.394715
617,app_opened,2026-03-13 17:54:59.394728
617,account_created,2026-03-14 19:54:59.394728
617,kyc_started,2026-03-15 15:54:59.394728
617,kyc_completed,2026-03-17 19:54:59.394728
618,app_opened,2026-03-12 08:54:59.394746
619,app_opened,2026-04-09 23:54:59.394752
619,account_created,2026-04-09 14:54:59.394752
619,kyc_started,2026-04-12 07:54:59.394752
619,kyc_completed,2026-04-14 13:54:59.394752
620,app_opened,2026-03-10 06:54:59.394769
620,account_created,2026-03-10 17:54:59.394769
620,kyc_started,2026-03-11 14:54:59.394769
620,kyc_completed,2026-03-15 14:54:59.394769
621,app_opened,2026-04-09 08:54:59.394786
621,account_created,2026-04-09 07:54:59.394786
621,kyc_started,2026-04-11 22:54:59.394786
621,kyc_completed,2026-04-14 07:54:59.394786
621,deposit_made,2026-04-14 10:54:59.394786
621,transaction_made,2026-04-15 03:54:59.394786
622,app_opened,2026-03-25 21:54:59.394812
622,account_created,2026-03-26 14:54:59.394812
623,app_opened,2026-04-16 05:54:59.394822
623,account_created,2026-04-17 06:54:59.394822
624,app_opened,2026-03-08 17:54:59.394833
624,account_created,2026-03-09 01:54:59.394833
624,kyc_started,2026-03-10 00:54:59.394833
624,kyc_completed,2026-03-13 00:54:59.394833
624,deposit_made,2026-03-14 18:54:59.394833
625,app_opened,2026-04-14 01:54:59.394859
625,account_created,2026-04-13 23:54:59.394859
625,kyc_started,2026-04-15 21:54:59.394859
626,app_opened,2026-03-27 00:54:59.394873
626,account_created,2026-03-27 23:54:59.394873
626,kyc_started,2026-03-28 17:54:59.394873
626,kyc_completed,2026-03-30 22:54:59.394873
626,deposit_made,2026-04-01 16:54:59.394873
626,transaction_made,2026-04-01 21:54:59.394873
626,credit_product_viewed,2026-04-07 21:54:59.394873
626,credit_application_started,2026-04-09 12:54:59.394873
626,credit_application_cancelled,2026-04-09 16:54:59.394873
627,app_opened,2026-03-06 16:54:59.394906
627,account_created,2026-03-07 06:54:59.394906
628,app_opened,2026-03-19 06:54:59.394915
628,account_created,2026-03-18 22:54:59.394915
628,kyc_started,2026-03-21 03:54:59.394915
628,kyc_completed,2026-03-22 08:54:59.394915
628,deposit_made,2026-03-23 22:54:59.394915
628,transaction_made,2026-03-24 19:54:59.394915
629,app_opened,2026-03-12 13:54:59.394942
629,account_created,2026-03-13 01:54:59.394942
630,app_opened,2026-03-15 21:54:59.394952
630,account_created,2026-03-16 21:54:59.394952
630,kyc_started,2026-03-18 10:54:59.394952
631,app_opened,2026-04-04 23:54:59.394971
631,account_created,2026-04-05 15:54:59.394971
632,app_opened,2026-04-07 16:54:59.394981
632,account_created,2026-04-08 23:54:59.394981
632,kyc_started,2026-04-09 23:54:59.394981
633,app_opened,2026-03-16 17:54:59.394994
633,account_created,2026-03-18 04:54:59.394994
633,kyc_started,2026-03-20 15:54:59.394994
633,kyc_completed,2026-03-21 23:54:59.394994
633,deposit_made,2026-03-23 00:54:59.394994
633,transaction_made,2026-03-23 01:54:59.394994
633,credit_product_viewed,2026-04-06 01:54:59.394994
633,credit_application_started,2026-04-07 10:54:59.394994
633,credit_application_cancelled,2026-04-07 15:54:59.394994
634,app_opened,2026-03-10 12:54:59.395030
634,account_created,2026-03-12 00:54:59.395030
634,kyc_started,2026-03-14 21:54:59.395030
634,kyc_completed,2026-03-16 12:54:59.395030
634,deposit_made,2026-03-18 07:54:59.395030
634,transaction_made,2026-03-19 03:54:59.395030
635,app_opened,2026-04-18 06:54:59.395055
635,account_created,2026-04-18 18:54:59.395055
635,kyc_started,2026-04-19 00:54:59.395055
636,app_opened,2026-03-21 16:54:59.395070
637,app_opened,2026-03-18 21:54:59.395077
637,account_created,2026-03-20 08:54:59.395077
638,app_opened,2026-03-05 03:54:59.395092
638,account_created,2026-03-04 17:54:59.395092
638,kyc_started,2026-03-05 23:54:59.395092
639,app_opened,2026-04-12 18:54:59.395105
639,account_created,2026-04-13 19:54:59.395105
639,kyc_started,2026-04-14 20:54:59.395105
639,kyc_completed,2026-04-19 19:54:59.395105
640,app_opened,2026-03-13 01:54:59.395125
640,account_created,2026-03-12 09:54:59.395125
640,kyc_started,2026-03-13 12:54:59.395125
641,app_opened,2026-03-28 22:54:59.395139
641,account_created,2026-03-28 18:54:59.395139
641,kyc_started,2026-03-30 03:54:59.395139
641,kyc_completed,2026-04-02 23:54:59.395139
641,deposit_made,2026-04-03 23:54:59.395139
641,transaction_made,2026-04-04 21:54:59.395139
642,app_opened,2026-04-04 22:54:59.395163
642,account_created,2026-04-05 20:54:59.395163
642,kyc_started,2026-04-07 20:54:59.395163
642,kyc_completed,2026-04-11 09:54:59.395163
642,deposit_made,2026-04-12 05:54:59.395163
642,transaction_made,2026-04-13 04:54:59.395163
643,app_opened,2026-04-10 06:54:59.395188
643,account_created,2026-04-09 23:54:59.395188
643,kyc_started,2026-04-10 20:54:59.395188
643,kyc_completed,2026-04-14 13:54:59.395188
643,deposit_made,2026-04-15 11:54:59.395188
644,app_opened,2026-03-10 07:54:59.395208
644,account_created,2026-03-09 12:54:59.395208
644,kyc_started,2026-03-09 13:54:59.395208
645,app_opened,2026-04-09 00:54:59.395222
646,app_opened,2026-03-21 11:54:59.395231
646,account_created,2026-03-21 23:54:59.395231
646,kyc_started,2026-03-22 04:54:59.395231
647,app_opened,2026-03-24 04:54:59.395245
647,account_created,2026-03-24 03:54:59.395245
648,app_opened,2026-03-10 10:54:59.395255
649,app_opened,2026-04-07 05:54:59.395262
649,account_created,2026-04-06 09:54:59.395262
649,kyc_started,2026-04-09 04:54:59.395262
649,kyc_completed,2026-04-10 08:54:59.395262
650,app_opened,2026-03-17 01:54:59.395279
650,account_created,2026-03-18 00:54:59.395279
650,kyc_started,2026-03-18 05:54:59.395279
650,kyc_completed,2026-03-22 16:54:59.395279
650,deposit_made,2026-03-23 03:54:59.395279
650,transaction_made,2026-03-23 12:54:59.395279
651,app_opened,2026-03-27 06:54:59.395305
651,account_created,2026-03-27 22:54:59.395305
651,kyc_started,2026-03-28 00:54:59.395305
652,app_opened,2026-04-13 11:54:59.395318
652,account_created,2026-04-15 07:54:59.395318
653,app_opened,2026-03-11 20:54:59.395329
653,account_created,2026-03-12 02:54:59.395329
653,kyc_started,2026-03-13 03:54:59.395329
653,kyc_completed,2026-03-16 06:54:59.395329
654,app_opened,2026-04-01 14:54:59.395355
654,account_created,2026-04-01 15:54:59.395355
654,kyc_started,2026-04-04 08:54:59.395355
654,kyc_completed,2026-04-05 22:54:59.395355
655,app_opened,2026-04-02 02:54:59.395372
655,account_created,2026-04-02 21:54:59.395372
655,kyc_started,2026-04-05 06:54:59.395372
656,app_opened,2026-03-13 00:54:59.395388
656,account_created,2026-03-13 06:54:59.395388
657,app_opened,2026-03-20 06:54:59.395399
657,account_created,2026-03-20 22:54:59.395399
658,app_opened,2026-03-18 12:54:59.395409
658,account_created,2026-03-19 09:54:59.395409
658,kyc_started,2026-03-20 14:54:59.395409
659,app_opened,2026-04-03 19:54:59.395422
659,account_created,2026-04-04 07:54:59.395422
659,kyc_started,2026-04-04 09:54:59.395422
660,app_opened,2026-04-01 16:54:59.395436
660,account_created,2026-04-02 10:54:59.395436
660,kyc_started,2026-04-04 06:54:59.395436
660,kyc_completed,2026-04-06 04:54:59.395436
660,deposit_made,2026-04-07 03:54:59.395436
660,transaction_made,2026-04-07 22:54:59.395436
660,credit_product_viewed,2026-04-19 22:54:59.395436
660,credit_application_started,2026-04-21 18:54:59.395436
660,credit_application_cancelled,2026-04-22 01:54:59.395436
661,app_opened,2026-03-18 08:54:59.395473
661,account_created,2026-03-19 08:54:59.395473
661,kyc_started,2026-03-20 18:54:59.395473
661,kyc_completed,2026-03-22 19:54:59.395473
662,app_opened,2026-03-09 20:54:59.395489
662,account_created,2026-03-09 15:54:59.395489
662,kyc_started,2026-03-10 02:54:59.395489
663,app_opened,2026-03-07 00:54:59.395503
663,account_created,2026-03-07 19:54:59.395503
664,app_opened,2026-03-18 20:54:59.395513
664,account_created,2026-03-19 16:54:59.395513
665,app_opened,2026-03-12 17:54:59.395523
665,account_created,2026-03-13 17:54:59.395523
665,kyc_started,2026-03-14 22:54:59.395523
666,app_opened,2026-04-09 10:54:59.395539
666,account_created,2026-04-10 12:54:59.395539
666,kyc_started,2026-04-13 10:54:59.395539
666,kyc_completed,2026-04-16 06:54:59.395539
666,deposit_made,2026-04-18 02:54:59.395539
666,transaction_made,2026-04-18 17:54:59.395539
667,app_opened,2026-03-05 01:54:59.395562
667,account_created,2026-03-06 05:54:59.395562
667,kyc_started,2026-03-07 08:54:59.395562
667,kyc_completed,2026-03-08 20:54:59.395562
667,deposit_made,2026-03-10 12:54:59.395562
668,app_opened,2026-04-07 02:54:59.395583
668,account_created,2026-04-07 02:54:59.395583
668,kyc_started,2026-04-08 22:54:59.395583
668,kyc_completed,2026-04-12 13:54:59.395583
668,deposit_made,2026-04-13 16:54:59.395583
668,transaction_made,2026-04-14 04:54:59.395583
669,app_opened,2026-03-23 17:54:59.395609
669,account_created,2026-03-24 21:54:59.395609
669,kyc_started,2026-03-26 03:54:59.395609
670,app_opened,2026-03-31 16:54:59.395622
670,account_created,2026-04-01 09:54:59.395622
670,kyc_started,2026-04-02 05:54:59.395622
670,kyc_completed,2026-04-03 06:54:59.395622
670,deposit_made,2026-04-04 14:54:59.395622
670,transaction_made,2026-04-05 11:54:59.395622
671,app_opened,2026-03-29 00:54:59.395646
671,account_created,2026-03-29 20:54:59.395646
672,app_opened,2026-04-14 21:54:59.395657
672,account_created,2026-04-14 19:54:59.395657
672,kyc_started,2026-04-16 04:54:59.395657
672,kyc_completed,2026-04-20 12:54:59.395657
672,deposit_made,2026-04-22 12:54:59.395657
672,transaction_made,2026-04-23 00:54:59.395657
673,app_opened,2026-03-13 17:54:59.395682
673,account_created,2026-03-14 11:54:59.395682
673,kyc_started,2026-03-15 13:54:59.395682
673,kyc_completed,2026-03-20 00:54:59.395682
674,app_opened,2026-04-06 18:54:59.395698
674,account_created,2026-04-08 04:54:59.395698
674,kyc_started,2026-04-10 14:54:59.395698
675,app_opened,2026-03-25 04:54:59.395712
675,account_created,2026-03-26 01:54:59.395712
676,app_opened,2026-04-08 05:54:59.395722
676,account_created,2026-04-08 06:54:59.395722
676,kyc_started,2026-04-10 10:54:59.395722
677,app_opened,2026-04-13 11:54:59.395736
677,account_created,2026-04-13 23:54:59.395736
677,kyc_started,2026-04-15 13:54:59.395736
678,app_opened,2026-03-11 05:54:59.395749
678,account_created,2026-03-11 13:54:59.395749
679,app_opened,2026-03-26 08:54:59.395759
679,account_created,2026-03-26 13:54:59.395759
679,kyc_started,2026-03-27 13:54:59.395759
680,app_opened,2026-04-10 08:54:59.395773
680,account_created,2026-04-10 01:54:59.395773
681,app_opened,2026-03-05 08:54:59.395783
681,account_created,2026-03-04 19:54:59.395783
681,kyc_started,2026-03-05 08:54:59.395783
681,kyc_completed,2026-03-08 20:54:59.395783
682,app_opened,2026-04-16 21:54:59.395800
682,account_created,2026-04-16 14:54:59.395800
682,kyc_started,2026-04-17 10:54:59.395800
682,kyc_completed,2026-04-20 11:54:59.395800
682,deposit_made,2026-04-21 03:54:59.395800
682,transaction_made,2026-04-21 18:54:59.395800
683,app_opened,2026-04-10 01:54:59.395832
683,account_created,2026-04-09 10:54:59.395832
683,kyc_started,2026-04-11 08:54:59.395832
684,app_opened,2026-03-29 00:54:59.395853
684,account_created,2026-03-29 19:54:59.395853
685,app_opened,2026-03-13 23:54:59.395864
685,account_created,2026-03-15 05:54:59.395864
685,kyc_started,2026-03-17 16:54:59.395864
686,app_opened,2026-03-09 03:54:59.395877
686,account_created,2026-03-10 01:54:59.395877
686,kyc_started,2026-03-11 17:54:59.395877
687,app_opened,2026-03-19 02:54:59.395893
687,account_created,2026-03-18 14:54:59.395893
687,kyc_started,2026-03-20 13:54:59.395893
687,kyc_completed,2026-03-22 08:54:59.395893
687,deposit_made,2026-03-22 09:54:59.395893
687,transaction_made,2026-03-22 14:54:59.395893
688,app_opened,2026-03-19 02:54:59.395917
688,account_created,2026-03-19 16:54:59.395917
689,app_opened,2026-03-18 18:54:59.395927
689,account_created,2026-03-19 12:54:59.395927
690,app_opened,2026-03-10 16:54:59.395937
690,account_created,2026-03-11 20:54:59.395937
690,kyc_started,2026-03-14 01:54:59.395937
691,app_opened,2026-03-21 21:54:59.395951
691,account_created,2026-03-23 06:54:59.395951
692,app_opened,2026-03-24 21:54:59.395962
692,account_created,2026-03-24 14:54:59.395962
692,kyc_started,2026-03-25 21:54:59.395962
692,kyc_completed,2026-03-30 03:54:59.395962
693,app_opened,2026-03-05 17:54:59.395982
693,account_created,2026-03-07 08:54:59.395982
693,kyc_started,2026-03-08 19:54:59.395982
693,kyc_completed,2026-03-10 03:54:59.395982
693,deposit_made,2026-03-10 22:54:59.395982
693,transaction_made,2026-03-11 13:54:59.395982
694,app_opened,2026-04-01 07:54:59.396005
694,account_created,2026-03-31 21:54:59.396005
694,kyc_started,2026-04-01 17:54:59.396005
694,kyc_completed,2026-04-05 13:54:59.396005
