user_id,median_session_gap_hours,session_gap_std_hours,peak_velocity_events_per_2h,cancellation_ratio,completed_kyc,made_deposit,made_transaction,completed_credit,has_activity_spike,event_type_diversity
1219,47.5,26.162950903902257,1,0.0,0,0,0,0,0,0.3
1220,34.0,,1,0.0,0,0,0,0,0,0.2
1221,28.0,,1,0.0,0,0,0,0,0,0.2
1222,10.0,,1,0.0,0,0,0,0,0,0.2
1223,41.0,33.020195840323744,1,0.0,1,0,0,0,0,0.4
1224,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1225,45.0,45.48955924165456,1,0.0,1,1,1,0,0,0.6
1226,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1227,28.0,,1,0.0,0,0,0,0,0,0.2
1228,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1229,14.0,39.272551907577046,1,0.0,1,0,0,0,0,0.4
1230,23.0,25.455844122715714,1,0.0,0,0,0,0,0,0.3
1231,34.0,24.09771773425857,1,0.0,1,1,1,0,0,0.6
1232,20.5,34.021001916883215,1,1.0,1,1,1,0,0,0.9
1233,21.0,,1,0.0,0,0,0,0,0,0.2
1234,26.0,13.084341787036902,1,0.0,1,1,1,0,0,0.6
1235,21.0,29.74390693906905,1,0.0,1,1,1,0,0,0.6
1236,26.0,,1,0.0,0,0,0,0,0,0.2
1237,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1238,22.0,19.070920271449932,1,0.0,1,1,1,0,0,0.6
1239,10.0,,1,0.0,0,0,0,0,0,0.2
1240,15.5,19.235384061671343,1,1.0,1,1,1,0,0,0.9
1241,13.0,,1,0.0,0,0,0,0,0,0.2
1242,6.0,,1,0.0,0,0,0,0,0,0.2
1243,19.0,41.751646674113346,1,0.0,1,1,1,0,0,0.6
1244,40.0,41.012193308819754,1,0.0,0,0,0,0,0,0.3
1245,10.5,20.516253719104437,1,0.0,1,1,0,0,0,0.5
1246,3.0,,1,0.0,0,0,0,0,0,0.2
1247,22.0,,1,0.0,0,0,0,0,0,0.2
1248,9.5,3.5355339059327373,1,0.0,0,0,0,0,0,0.3
1249,10.5,18.086597247685923,1,0.0,1,1,1,1,0,0.9
1250,16.0,12.727922061357857,1,0.0,0,0,0,0,0,0.3
1251,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1252,14.0,25.5401644473954,1,0.0,1,1,1,0,0,0.6
1253,20.0,30.518144485816023,1,0.0,1,1,1,1,0,0.9
1254,27.5,6.3639610306789285,1,0.0,0,0,0,0,0,0.3
1255,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1256,44.0,46.371686763943934,1,0.0,1,0,0,0,0,0.4
1257,16.0,69.38299503480663,1,0.0,1,1,1,1,0,0.9
1258,41.5,21.920310216782973,1,0.0,0,0,0,0,0,0.3
1259,37.0,,1,0.0,0,0,0,0,0,0.2
1260,23.5,19.09188309203678,1,0.0,0,0,0,0,0,0.3
1261,4.0,4.242640687119285,1,0.0,0,0,0,0,0,0.3
1262,37.0,,1,0.0,0,0,0,0,0,0.2
1263,5.0,36.694686263817545,3,0.0,1,1,1,0,0,0.6
1264,33.0,,1,0.0,0,0,0,0,0,0.2
1265,20.0,,1,0.0,0,0,0,0,0,0.2
1266,29.0,47.65575965789895,1,0.0,1,1,1,1,0,0.9
1267,27.0,9.899494936611665,1,0.0,0,0,0,0,0,0.3
1268,27.0,,1,0.0,0,0,0,0,0,0.2
1269,16.0,,1,0.0,0,0,0,0,0,0.2
1270,44.5,38.890872965260115,1,0.0,0,0,0,0,0,0.3
1271,25.0,37.89898855290644,1,0.0,1,0,0,0,0,0.4
1272,11.0,,1,0.0,0,0,0,0,0,0.2
1273,29.0,,1,0.0,0,0,0,0,0,0.2
1274,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1275,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1276,10.0,,1,0.0,0,0,0,0,0,0.2
1277,16.0,11.313708498984761,1,0.0,0,0,0,0,0,0.3
1278,27.0,28.2842712474619,1,0.0,0,0,0,0,0,0.3
1279,50.0,12.727922061357857,1,0.0,0,0,0,0,0,0.3
1280,29.0,,1,0.0,0,0,0,0,0,0.2
1281,50.0,47.014182257413914,1,0.0,1,0,0,0,0,0.4
1282,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1283,38.0,38.18376618407356,1,0.0,0,0,0,0,0,0.3
1284,34.0,44.11726797222753,1,0.0,1,0,0,0,0,0.4
1285,9.0,,1,0.0,0,0,0,0,0,0.2
1286,12.0,,1,0.0,0,0,0,0,0,0.2
1287,47.5,9.192388155425117,1,0.0,0,0,0,0,0,0.3
1288,6.0,,1,0.0,0,0,0,0,0,0.2
1289,20.0,11.50362261782493,1,0.0,1,0,0,0,0,0.4
1290,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1291,22.0,12.14495780149112,2,0.0,1,1,1,0,0,0.6
1292,17.5,12.020815280171309,1,0.0,0,0,0,0,0,0.3
1293,33.5,20.506096654409877,1,0.0,0,0,0,0,0,0.3
1294,2.0,,1,0.0,0,0,0,0,0,0.2
1295,27.5,23.33452377915607,1,0.0,0,0,0,0,0,0.3
1296,29.5,23.33452377915607,1,0.0,0,0,0,0,0,0.3
1297,39.0,13.796134724383252,1,0.0,1,0,0,0,0,0.4
1298,47.5,41.97221303036888,1,0.0,1,1,0,0,0,0.5
1299,2.0,,1,0.0,0,0,0,0,0,0.2
1300,17.0,40.52571200279316,1,0.0,1,0,0,0,0,0.4
1301,17.0,2.8284271247461903,1,0.0,0,0,0,0,0,0.3
1302,12.0,58.52634734316958,1,0.0,1,0,0,0,0,0.4
1303,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1304,11.0,15.556349186104045,2,0.0,0,0,0,0,0,0.3
1305,5.0,,1,0.0,0,0,0,0,0,0.2
1306,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1307,2.0,,1,0.0,0,0,0,0,0,0.2
1308,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1309,47.0,42.773628947440656,1,0.0,1,1,0,0,0,0.5
1310,22.0,,1,0.0,0,0,0,0,0,0.2
1311,15.0,,1,0.0,0,0,0,0,0,0.2
1312,15.0,64.23654204059659,2,0.0,1,0,0,0,0,0.4
1313,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1314,9.0,,1,0.0,0,0,0,0,0,0.2
1315,12.5,10.606601717798213,1,0.0,0,0,0,0,0,0.3
1316,33.0,,1,0.0,0,0,0,0,0,0.2
1317,36.0,29.691469032928183,1,0.0,1,1,0,0,0,0.5
1318,17.0,30.615900008546756,1,0.0,1,0,0,0,0,0.4
1319,42.0,46.14469994845923,1,0.0,1,0,0,0,0,0.4
1320,32.0,4.242640687119285,1,0.0,0,0,0,0,0,0.3
1321,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1322,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1323,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1324,38.0,9.899494936611665,1,0.0,0,0,0,0,0,0.3
1325,20.5,6.3639610306789285,1,0.0,0,0,0,0,0,0.3
1326,8.0,,1,0.0,0,0,0,0,0,0.2
1327,44.0,29.73774257292126,1,0.0,1,0,0,0,0,0.4
1328,14.0,38.880586415330725,1,0.0,1,1,1,0,0,0.6
1329,29.0,42.44211744639201,1,0.0,1,0,0,0,0,0.4
1330,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1331,30.0,50.14312847572769,1,0.0,1,0,0,0,0,0.4
1332,24.0,,1,0.0,0,0,0,0,0,0.2
1333,8.0,,1,0.0,0,0,0,0,0,0.2
1334,31.5,77.0369809154761,1,1.0,1,1,1,0,0,0.9
1335,38.5,33.23401871576773,1,0.0,0,0,0,0,0,0.3
1336,4.5,0.7071067811865476,1,0.0,0,0,0,0,0,0.3
1337,55.5,23.33452377915607,1,0.0,0,0,0,0,0,0.3
1338,19.0,4.242640687119285,1,0.0,0,0,0,0,0,0.3
1339,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1340,22.0,11.357816691600547,1,0.0,1,0,0,0,0,0.4
1341,11.0,,1,0.0,0,0,0,0,0,0.2
1342,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1343,25.0,15.14375558880073,1,0.0,1,0,0,0,0,0.4
1344,41.0,31.11269837220809,1,0.0,0,0,0,0,0,0.3
1345,17.0,5.656854249492381,1,0.0,0,0,0,0,0,0.3
1346,15.0,18.384776310850235,1,0.0,0,0,0,0,0,0.3
1347,48.5,23.867690853257393,1,0.0,1,1,0,0,0,0.5
1348,19.0,15.524174696260024,1,0.0,1,0,0,0,0,0.4
1349,8.0,,1,0.0,0,0,0,0,0,0.2
1350,32.5,30.405591591021544,1,0.0,0,0,0,0,0,0.3
1351,35.0,6.8068592855540455,1,0.0,1,0,0,0,0,0.4
1352,23.0,28.2842712474619,1,0.0,0,0,0,0,0,0.3
1353,28.0,18.734993995195193,1,0.0,1,0,0,0,0,0.4
1354,63.0,29.83845393671283,1,0.0,1,0,0,0,0,0.4
1355,11.0,,1,0.0,0,0,0,0,0,0.2
1356,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1357,42.0,28.710625210886647,1,0.0,1,1,1,0,0,0.6
1358,35.0,58.2437407223586,1,0.0,1,0,0,0,0,0.4
1359,59.0,25.32455988429677,1,0.0,1,0,0,0,0,0.4
1360,30.0,8.736894948054104,1,0.0,1,0,0,0,0,0.4
1361,30.5,0.7071067811865476,1,0.0,0,0,0,0,0,0.3
1362,46.5,24.748737341529164,1,0.0,0,0,0,0,0,0.3
1363,64.0,38.742741255621034,1,0.0,1,0,0,0,0,0.4
1364,18.5,24.748737341529164,2,0.0,0,0,0,0,0,0.3
1365,2.0,,1,0.0,0,0,0,0,0,0.2
1366,11.0,4.242640687119285,1,0.0,0,0,0,0,0,0.3
1367,16.0,,1,0.0,0,0,0,0,0,0.2
1368,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1369,8.0,,1,0.0,0,0,0,0,0,0.2
1370,13.0,,1,0.0,0,0,0,0,0,0.2
1371,5.0,5.656854249492381,1,0.0,0,0,0,0,0,0.3
1372,7.0,,1,0.0,0,0,0,0,0,0.2
1373,14.0,,1,0.0,0,0,0,0,0,0.2
1374,30.0,51.30580585358458,1,0.0,1,1,1,1,0,0.9
1375,27.0,25.13364279208249,1,0.0,1,1,1,0,0,0.6
1376,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1377,8.0,,1,0.0,0,0,0,0,0,0.2
1378,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1379,51.0,27.874719729532707,1,0.0,1,0,0,0,0,0.4
1380,9.0,,1,0.0,0,0,0,0,0,0.2
1381,32.0,30.105370506494907,1,0.0,1,0,0,0,0,0.4
1382,2.0,,1,0.0,0,0,0,0,0,0.2
1383,4.0,,1,0.0,0,0,0,0,0,0.2
1384,8.0,24.203305559365234,1,0.0,1,1,1,0,0,0.6
1385,2.0,,1,0.0,0,0,0,0,0,0.2
1386,17.0,4.242640687119285,1,0.0,0,0,0,0,0,0.3
1387,19.0,10.708252269472675,1,0.0,1,1,0,0,0,0.5
1388,23.5,41.508031351374235,1,0.0,1,1,0,0,0,0.5
1389,8.0,23.252956801232827,2,0.0,1,1,1,0,0,0.6
1390,31.5,63.87809260055997,1,0.0,1,1,1,1,0,0.9
1391,14.0,,1,0.0,0,0,0,0,0,0.2
1392,13.0,,1,0.0,0,0,0,0,0,0.2
1393,26.0,17.616280348965084,2,0.0,1,0,0,0,0,0.4
1394,13.0,39.55165398985652,1,0.0,1,0,0,0,0,0.4
1395,2.0,,1,0.0,0,0,0,0,0,0.2
1396,39.0,20.5993527406405,1,0.0,1,0,0,0,0,0.4
1397,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1398,54.0,40.67349669420289,1,0.0,1,0,0,0,0,0.4
1399,5.5,3.5355339059327373,1,0.0,0,0,0,0,0,0.3
1400,44.0,35.35533905932738,1,0.0,0,0,0,0,0,0.3
1401,27.0,25.26459973955653,1,0.0,1,1,1,0,0,0.6
1402,29.0,,1,0.0,0,0,0,0,0,0.2
1403,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1404,9.5,21.899391163530854,1,0.0,1,1,0,0,0,0.5
1405,16.0,21.213203435596427,2,0.0,0,0,0,0,0,0.3
1406,48.0,46.604720790924176,1,0.0,1,0,0,0,0,0.4
1407,12.0,5.656854249492381,1,0.0,0,0,0,0,0,0.3
1408,31.0,87.873285392742,1,1.0,1,1,1,0,0,0.9
1409,51.0,26.576932353703526,1,0.0,1,0,0,0,0,0.4
1410,28.0,11.786291472158096,1,0.0,1,1,0,0,0,0.5
1411,11.5,14.849242404917497,2,0.0,0,0,0,0,0,0.3
1412,22.0,52.306787322488084,1,0.0,1,0,0,0,0,0.4
1413,23.0,,1,0.0,0,0,0,0,0,0.2
1414,3.5,2.1213203435596424,1,0.0,0,0,0,0,0,0.3
1415,3.0,1.4142135623730951,1,0.0,0,0,0,0,0,0.3
1416,18.0,,1,0.0,0,0,0,0,0,0.2
1417,30.0,,1,0.0,0,0,0,0,0,0.2
1418,35.0,49.49747468305833,2,0.0,0,0,0,0,0,0.3
1419,15.0,27.188232748746284,1,0.0,1,1,1,0,0,0.6
1420,20.0,8.860022573334675,1,0.0,1,1,1,0,0,0.6
1421,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1422,26.5,3.5355339059327373,1,0.0,0,0,0,0,0,0.3
1423,18.0,,1,0.0,0,0,0,0,0,0.2
1424,31.0,4.242640687119285,1,0.0,0,0,0,0,0,0.3
1425,7.0,,1,0.0,0,0,0,0,0,0.2
1426,18.0,,1,0.0,0,0,0,0,0,0.2
1427,25.0,,1,0.0,0,0,0,0,0,0.2
1428,47.5,33.96566894183989,1,0.0,1,1,0,0,0,0.5
1429,21.0,,1,0.0,0,0,0,0,0,0.2
1430,38.0,21.81284025522582,1,0.0,1,1,1,0,0,0.6
1431,13.0,12.793227374930327,2,0.0,1,1,0,0,0,0.5
1432,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1433,5.0,,1,0.0,0,0,0,0,0,0.2
1434,18.0,60.35726965329032,2,0.0,1,0,0,0,0,0.4
1435,9.0,7.071067811865475,1,0.0,0,0,0,0,0,0.3
1436,39.5,21.234798484249072,1,0.0,1,1,0,0,0,0.5
1437,26.0,,1,0.0,0,0,0,0,0,0.2
1438,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1439,15.0,,1,0.0,0,0,0,0,0,0.2
1440,7.0,2.8284271247461903,1,0.0,0,0,0,0,0,0.3
1441,9.0,,1,0.0,0,0,0,0,0,0.2
1442,2.0,,1,0.0,0,0,0,0,0,0.2
1443,18.0,,1,0.0,0,0,0,0,0,0.2
1444,6.0,,1,0.0,0,0,0,0,0,0.2
1445,39.0,46.66904755831214,1,0.0,0,0,0,0,0,0.3
1446,26.0,33.94112549695428,1,0.0,0,0,0,0,0,0.3
1447,27.5,17.417150824895064,1,0.0,1,1,1,1,0,0.9
1448,34.0,,1,0.0,0,0,0,0,0,0.2
1449,28.0,24.232209969377532,1,0.0,1,1,1,0,0,0.6
1450,9.0,,1,0.0,0,0,0,0,0,0.2
1451,34.0,26.425096296621405,2,1.0,1,1,1,0,0,0.9
1452,9.0,,1,0.0,0,0,0,0,0,0.2
1453,6.0,,1,0.0,0,0,0,0,0,0.2
1454,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1455,17.0,36.11555528208494,1,0.0,1,0,0,0,0,0.4
1456,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1457,20.0,33.88952640566109,1,0.0,1,1,1,0,0,0.6
1458,38.0,27.2213151776324,1,0.0,1,0,0,0,0,0.4
1459,43.0,,1,0.0,0,0,0,0,0,0.2
1460,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1461,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1462,5.0,,1,0.0,0,0,0,0,0,0.2
1463,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1464,28.0,,1,0.0,0,0,0,0,0,0.2
1465,24.5,13.435028842544403,1,0.0,0,0,0,0,0,0.3
1466,36.0,5.656854249492381,1,0.0,0,0,0,0,0,0.3
1467,21.0,11.502173707608488,1,0.0,1,1,1,0,0,0.6
1468,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1469,47.0,5.656854249492381,1,0.0,0,0,0,0,0,0.3
1470,18.0,67.30474404845896,1,1.0,1,1,1,0,0,0.9
1471,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1472,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1473,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1474,0.0,,2,0.0,0,0,0,0,0,0.2
1475,27.0,24.873680869545627,1,0.0,1,1,1,0,0,0.6
1476,14.0,47.77342357420075,1,0.0,1,1,1,0,0,0.6
1477,36.0,19.79898987322333,1,0.0,0,0,0,0,0,0.3
1478,27.0,54.41813423238005,1,0.0,1,0,0,0,0,0.4
1479,29.0,,1,0.0,0,0,0,0,0,0.2
1480,50.0,24.041630560342618,1,0.0,0,0,0,0,0,0.3
1481,36.0,,1,0.0,0,0,0,0,0,0.2
1482,40.5,41.71930009000631,1,0.0,0,0,0,0,0,0.3
1483,1.0,,1,0.0,0,0,0,0,0,0.2
1484,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1485,12.0,5.656854249492381,1,0.0,0,0,0,0,0,0.3
1486,12.5,79.435508432942,1,1.0,1,1,1,0,0,0.9
1487,9.5,4.949747468305833,1,0.0,0,0,0,0,0,0.3
1488,37.0,,1,0.0,0,0,0,0,0,0.2
1489,24.0,,1,0.0,0,0,0,0,0,0.2
1490,17.0,,1,0.0,0,0,0,0,0,0.2
1491,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1492,27.0,1.4142135623730951,1,0.0,0,0,0,0,0,0.3
1493,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1494,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1495,25.5,31.81980515339464,1,0.0,0,0,0,0,0,0.3
1496,43.5,14.849242404917497,1,0.0,0,0,0,0,0,0.3
1497,24.0,16.97056274847714,1,0.0,0,0,0,0,0,0.3
1498,42.0,32.04996099841621,1,0.0,1,1,1,0,0,0.6
1499,27.0,22.60530911091463,1,0.0,1,0,0,0,0,0.4
1500,26.0,35.35533905932738,2,0.0,0,0,0,0,0,0.3
1501,2.0,,1,0.0,0,0,0,0,0,0.2
1502,25.0,52.88667128870941,1,0.0,1,0,0,0,0,0.4
1503,29.0,,1,0.0,0,0,0,0,0,0.2
1504,29.0,46.184412955021955,1,0.0,1,0,0,0,0,0.4
1505,14.0,7.071067811865475,1,0.0,0,0,0,0,0,0.3
1506,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1507,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1508,13.0,,1,0.0,0,0,0,0,0,0.2
1509,21.0,,1,0.0,0,0,0,0,0,0.2
1510,31.5,28.991378028648448,1,0.0,0,0,0,0,0,0.3
1511,18.0,,1,0.0,0,0,0,0,0,0.2
1512,11.5,12.020815280171309,1,0.0,0,0,0,0,0,0.3
1513,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1514,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1515,16.5,3.5355339059327373,1,0.0,0,0,0,0,0,0.3
1516,16.0,96.4171554088942,1,1.0,1,1,1,0,0,0.9
1517,35.5,36.062445840513924,1,0.0,0,0,0,0,0,0.3
1518,28.0,33.94112549695428,1,0.0,0,0,0,0,0,0.3
1519,45.5,35.56215216584433,1,0.0,1,1,0,0,0,0.5
1520,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1521,45.5,38.99572626156188,2,0.0,1,1,0,0,0,0.5
1522,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1523,21.0,24.7244817943673,1,0.0,1,1,1,0,0,0.6
1524,41.0,23.501772982763097,1,0.0,1,0,0,0,0,0.4
1525,26.0,,1,0.0,0,0,0,0,0,0.2
1526,53.5,40.2854398842394,2,0.0,1,1,0,0,0,0.5
1527,47.5,26.625489040892127,1,0.0,1,1,0,0,0,0.5
1528,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1529,26.0,17.34070356127455,1,0.0,1,1,1,0,0,0.6
1530,42.5,37.476659402887016,1,0.0,0,0,0,0,0,0.3
1531,27.0,29.698484809834994,1,0.0,0,0,0,0,0,0.3
1532,35.5,13.425721582097552,1,0.0,1,1,0,0,0,0.5
1533,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1534,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1535,21.0,29.698484809834994,2,0.0,0,0,0,0,0,0.3
1536,5.0,,1,0.0,0,0,0,0,0,0.2
1537,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1538,39.0,32.65475973473597,2,0.0,1,0,0,0,0,0.4
1539,16.0,21.197484127446195,2,0.0,1,0,0,0,0,0.4
1540,18.0,40.326170162811145,1,0.0,1,1,1,0,0,0.6
1541,54.5,24.748737341529164,1,0.0,0,0,0,0,0,0.3
1542,5.0,4.242640687119285,1,0.0,0,0,0,0,0,0.3
1543,37.0,17.398275776639476,1,0.0,1,1,1,0,0,0.6
1544,13.0,,1,0.0,0,0,0,0,0,0.2
1545,38.5,27.577164466275352,1,0.0,0,0,0,0,0,0.3
1546,55.0,30.859898466024372,1,0.0,1,0,0,0,0,0.4
1547,9.0,,1,0.0,0,0,0,0,0,0.2
1548,17.5,56.94969584767645,1,0.0,1,1,1,1,0,0.9
1549,13.0,34.35597958628648,1,0.0,1,0,0,0,0,0.4
1550,36.0,35.388321990924254,1,0.0,1,0,0,0,0,0.4
1551,6.0,,1,0.0,0,0,0,0,0,0.2
1552,30.0,16.47725705328408,1,0.0,1,1,1,0,0,0.6
1553,27.0,15.565988564816564,1,0.0,1,1,1,0,0,0.6
1554,39.5,0.7071067811865476,1,0.0,0,0,0,0,0,0.3
1555,24.0,31.07732292202789,2,0.0,1,1,1,0,0,0.6
1556,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1557,40.0,33.421549934136806,1,0.0,1,0,0,0,0,0.4
1558,19.0,24.041630560342618,1,0.0,0,0,0,0,0,0.3
1559,7.0,,1,0.0,0,0,0,0,0,0.2
1560,28.5,23.33452377915607,1,0.0,0,0,0,0,0,0.3
1561,46.0,32.7414110874898,1,0.0,1,0,0,0,0,0.4
1562,2.0,43.015501081974314,2,0.0,1,0,0,0,0,0.4
1563,25.0,47.29904861622483,1,0.0,1,1,1,0,0,0.6
1564,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1565,43.0,25.53429066960741,1,0.0,1,0,0,0,0,0.4
1566,36.0,11.313708498984761,1,0.0,0,0,0,0,0,0.3
1567,23.0,,1,0.0,0,0,0,0,0,0.2
1568,10.0,19.347695814575268,1,0.0,1,0,0,0,0,0.4
1569,19.5,62.76031503153201,1,0.0,1,1,1,1,0,0.9
1570,22.5,20.506096654409877,1,0.0,0,0,0,0,0,0.3
1571,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1572,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1573,23.0,9.813256340277675,1,0.0,1,1,1,0,0,0.6
1574,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1575,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1576,30.0,16.97056274847714,1,0.0,0,0,0,0,0,0.3
1577,50.0,28.335784207723396,1,0.0,1,1,0,0,0,0.5
1578,64.0,32.39341496868358,1,0.0,1,0,0,0,0,0.4
1579,27.0,38.18376618407356,2,0.0,0,0,0,0,0,0.3
1580,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1581,19.5,20.506096654409877,1,0.0,0,0,0,0,0,0.3
1582,38.0,22.259829289552062,1,0.0,1,1,1,0,0,0.6
1583,26.0,18.384776310850235,1,0.0,0,0,0,0,0,0.3
1584,33.0,29.698484809834994,1,0.0,0,0,0,0,0,0.3
1585,51.0,48.877397639399746,1,0.0,1,0,0,0,0,0.4
1586,37.0,,1,0.0,0,0,0,0,0,0.2
1587,2.0,20.502032419575706,1,0.0,1,0,0,0,0,0.4
1588,5.0,,1,0.0,0,0,0,0,0,0.2
1589,31.0,36.76955262170047,1,0.0,0,0,0,0,0,0.3
1590,19.0,44.76885077819175,1,0.0,1,1,0,0,0,0.5
1591,33.0,22.78157149978903,1,0.0,1,1,0,0,0,0.5
1592,19.0,27.617023735370182,1,0.0,1,1,1,0,0,0.6
1593,32.0,,1,0.0,0,0,0,0,0,0.2
1594,8.0,,1,0.0,0,0,0,0,0,0.2
1595,23.0,,1,0.0,0,0,0,0,0,0.2
1596,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1597,42.0,35.937445652132816,1,0.0,1,1,1,0,0,0.6
1598,34.0,37.393849761692096,1,0.0,1,1,1,0,0,0.6
1599,22.5,32.150686877058575,1,0.0,1,1,0,0,0,0.5
1600,53.0,32.2335229225724,1,0.0,1,0,0,0,0,0.4
1601,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1602,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1603,14.0,34.122328955294556,1,0.0,1,0,0,0,0,0.4
1604,28.5,14.849242404917497,1,0.0,0,0,0,0,0,0.3
1605,35.0,49.82218381404011,1,0.0,1,1,0,0,0,0.5
1606,38.0,,1,0.0,0,0,0,0,0,0.2
1607,2.0,,1,0.0,0,0,0,0,0,0.2
1608,50.0,26.6520793435209,1,0.0,1,0,0,0,0,0.4
1609,23.0,,1,0.0,0,0,0,0,0,0.2
1610,38.0,16.772994167212165,1,0.0,1,0,0,0,0,0.4
1611,52.0,30.237945256470937,1,0.0,1,0,0,0,0,0.4
1612,17.5,4.949747468305833,1,0.0,0,0,0,0,0,0.3
1613,16.0,,1,0.0,0,0,0,0,0,0.2
1614,9.0,28.61817604250837,1,0.0,1,0,0,0,0,0.4
1615,8.0,51.47167505855365,1,0.0,1,0,0,0,0,0.4
1616,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1617,29.0,,1,0.0,0,0,0,0,0,0.2
1618,3.0,,1,0.0,0,0,0,0,0,0.2
1619,18.0,,1,0.0,0,0,0,0,0,0.2
1620,16.0,36.97465348045874,1,1.0,1,1,1,0,0,0.9
1621,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1622,32.0,25.455844122715714,1,0.0,0,0,0,0,0,0.3
1623,23.0,48.08672720547047,1,0.0,1,0,0,0,0,0.4
1624,16.0,,1,0.0,0,0,0,0,0,0.2
1625,25.0,28.041635710730805,1,0.0,1,0,0,0,0,0.4
1626,37.0,30.501366089625122,1,0.0,1,0,0,0,0,0.4
1627,16.0,0.0,1,0.0,0,0,0,0,0,0.3
1628,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1629,7.0,,1,0.0,0,0,0,0,0,0.2
1630,9.0,,1,0.0,0,0,0,0,0,0.2
1631,27.0,23.479778533878893,1,0.0,1,1,1,0,0,0.6
1632,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1633,38.0,14.14213562373095,1,0.0,0,0,0,0,0,0.3
1634,0.0,0.0,1,0.0,0,0,0,0,0,0.1
1635,15.0,,1,0.0,0,0,0,0,0,0.2
1636,34.0,22.556595487794695,2,0.0,1,1,1,0,0,0.6
1637,35.0,44.48595283907045,2,0.0,1,1,1,0,0,0.6
1638,28.0,37.938107491017526,1,0.0,1,1,1,0,0,0.6
1639,29.0,,1,0.0,0,0,0,0,0,0.2
1640,19.0,,1,0.0,0,0,0,0,0,0.2
1641,28.0,11.74734012447073,1,0.0,1,1,0,0,0,0.5
1642,43.0,20.29778313018444,1,0.0,1,1,1,0,0,0.6
1643,35.0,1.4142135623730951,1,0.0,0,0,0,0,0,0.3
1644,23.0,81.40189099242632,1,0.0,1,1,1,1,0,0.9
1645,19.5,33.66828732544278,1,1.0,1,1,1,0,0,0.9
